title,dateTime
San Francisco official apologises after saying trans electoral candidate wasn’t a human,September 29 2022
Council of Islamic Ideology calls trans rights law ‘un-Islamic’ in clash with Shariat Court,September 29 2022
Students in Virginia walk out of school to protest anti-trans policies – with Joe Biden’s backing,September 28 2022
"No, offering breast binders to trans kids isn’t ‘child abuse’",September 28 2022
"Trans male prison guard banned from strip-searching Muslim inmate, court rules",September 28 2022
Trans youth charity Mermaids responds to The Telegraph ‘investigation’ amid breast binder row,September 26 2022
Hong Kong government’s dinosaur mascot apologises for cruel joke about trans sex worker,September 26 2022
Trans and non-binary models walk for Prada ‘for the first time’ during Milan Fashion Week,September 26 2022
"Trans ex-football star Dani Laidley proves how beautiful it is to live as your true, authentic self",September 26 2022
Cherry Valentine shut down arguments over child-friendly drag shows perfectly and with class,September 25 2022
Brave trans teen stands up to school district over cruel bathroom ban,September 25 2022
Children’s hospital targeted after Libs of TikTok spreads anti-trans ‘misinformation’… again,September 23 2022
Former NBA star Lamar Odom not dating trans model – but has ‘no problems with trans community’,September 23 2022
"12 fun, cute and subtle t-shirts to celebrate your bisexuality this Bi Visibility Day – and beyond",September 23 2022
Tucker Carlson says hospitals ‘play the victim’ if they receive bomb threats over trans healthcare,September 22 2022
"Vote for the incredible politicians, celebrities and influencers nominated in PinkNews Awards 2022",September 22 2022
Trans teacher ‘forced to resign’ days after starting school following transphobic backlash,September 22 2022
National Education Union u-turns after sharing glowing review of anti-trans children’s book,September 22 2022
Football ‘saved the life’ of UK’s first trans referee. Now she’s thinking of hanging up her whistle,September 21 2022
Pathetic anti-trans protest outside Boston Children’s Hospital met with wave of LGBTQ+ activists,September 21 2022
Pakistan’s landmark trans rights law under attack as senator launches bid to roll back protections,September 21 2022
Texas judge blocks ‘child abuse’ investigations into 600 supportive families of trans kids,September 20 2022
YouTuber and playwright Abigail Thorn explains why Shakespeare has ‘so much trans potential’,September 20 2022
Two-Spirit person with a ‘kindhearted’ and ‘loving soul’ killed in South Dakota,September 19 2022
Virginia governor wants schools to deadname trans students and force them to use wrong bathrooms,September 19 2022
America’s most-banned book is a ‘heartfelt’ graphic novel about being non-binary and asexual,September 19 2022
Zaya Wade drops breathtaking Tiffany & Co advert and fans are in love: ‘Stunning beyond words’,September 19 2022
Anti-LGBTQ+ hate march descends on Istanbul amid worrying calls for ‘propaganda ban’,September 19 2022
Parents of trans kids share cruel reality of Texas ‘child abuse’ investigations in new court filing,September 16 2022
Woman arrested over bomb threat to children’s hospital targeted after anti-trans smear campaign,September 16 2022
Judge blocks Montana’s anti-trans birth certificate rule. Officials vow to ignore him,September 16 2022
Controversial YouTuber Trisha Paytas gives birth and names baby Malibu Barbie,September 16 2022
LGB Alliance co-founder claims Stonewall and Mermaids will ‘get rid of gay people’,September 14 2022
London Marathon adds non-binary category for first time in welcome step towards inclusion,September 14 2022
"LGB Alliance: Anti-trans lobby group’s troubling, ugly history",September 14 2022
Gay MP John Nicolson slams LGB Alliance for ‘deeply unhealthy obsession with genitals’ in court,September 13 2022
Religious parents stage cruel anti-trans protest after trans pupil is publicly outed,September 13 2022
Anti-trans teacher jailed for refusing to stay away from school after suspension loses release bid,September 13 2022
Welsh Rugby Union bans trans women – despite having zero trans pro players in women’s game,September 13 2022
Brazil’s anti-LGBTQ+ president Jair Bolsonaro to attend the Queen’s funeral at Westminster Abbey,September 12 2022
Montana just permanently banned trans people from changing their birth certificates,September 11 2022
"Emmy Awards’ long, potted LGBTQ+ history – and all the major achievements and memorable moments",September 11 2022
Trisha Paytas apologises to royal family over ‘weird’ pregnancy rumours: ‘This is awkward’,September 10 2022
Tucker Carlson called country singer Maren Morris a ‘lunatic’ for supporting trans kids. It backfired,September 9 2022
Netflix threatened with legal action amid Gulf nations’ crackdown on LGBTQ+ content,September 9 2022
LGB Alliance court case to decide whether anti-trans group is stripped of charity status,September 9 2022
Everything we know about Queen Elizabeth II’s record on LGBTQ+ rights,September 8 2022
Pioneering trans golfer Hailey Davidson addresses Caitlyn Jenner and hate-fuelled transphobes,September 8 2022
Journalist Juliet Jacques on how UK media is trying to ‘crush’ trans people: ‘We’re not in control’,September 8 2022
Street preachers ordered to drop homophobic hate speech in new code of conduct,September 8 2022
Trans woman ‘shoved out of nightclub by security for using the bathroom’,September 7 2022
Nadhim Zahawi urged to ‘defuse toxic debate’ on trans rights amid confusion over equalities role,September 7 2022
Christian teacher who refused to use trans student’s name and pronouns jailed,September 7 2022
Street preacher who waged ‘distressing attack’ on trans woman found guilty of harassment,September 6 2022
Activist explains why trans and non-binary voices absolutely need to be heard on period poverty,September 6 2022
Chile overwhelmingly rejects progressive new constitution that would’ve enshrined LGBTQ+ rights,September 5 2022
7 reasons Liz Truss as prime minister is terrifying for LGBTQ+ people,September 5 2022
Black trans woman Dede Ricks murdered in Detroit. She was just 33,September 3 2022
Young trans man tragically dies away after being brutally attacked at Pride,September 2 2022
Former snooker champ claims trans inclusion would somehow ‘end women’s sport’,September 2 2022
"The very, very queer history of Lord of the Rings – from Gandalf’s sexuality to Frodo and Sam",September 2 2022
Ex-Tory MP accuses anti-trans pressure groups of ‘Machiavellian’ lobbying in leadership race,September 2 2022
Mutilated body of missing trans person found hidden in killer’s home,September 1 2022
Suspicious death of trans student in Bali police custody sparks protests,September 1 2022
Young trans man left in coma after being brutally attacked at Pride,September 1 2022
Children’s hospital hit with bomb threat after Libs of TikTok lies about trans youth surgeries,September 1 2022
UN expert urges Joe Biden to do more for LGBTQ+ rights amid ‘veritable plague’ of attacks,September 1 2022
Brave lesbian couple tests Romania’s same-sex marriage ban by tying the knot anyway,August 31 2022
